"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","2009-04-16","11.41","0.00","0.0",,"49","35"
"USW00014739","BOSTON, MA US","2009-04-17","11.86","0.00","0.0",,"70","41"
"USW00014739","BOSTON, MA US","2009-04-18","8.50","0.07","0.0",,"65","46"
"USW00014739","BOSTON, MA US","2009-04-19","10.74","0.04","0.0",,"51","41"
"USW00014739","BOSTON, MA US","2009-04-20","13.87","0.09","0.0",,"48","38"
"USW00014739","BOSTON, MA US","2009-04-21","9.84","1.13","0.0",,"58","43"
"USW00014739","BOSTON, MA US","2009-04-22","10.51","0.09","0.0",,"62","47"
"USW00014739","BOSTON, MA US","2009-04-23","17.67","0.07","0.0",,"57","45"
"USW00014739","BOSTON, MA US","2009-04-24","11.41","0.00","0.0",,"70","46"
"USW00014739","BOSTON, MA US","2009-04-25","10.74","0.00","0.0",,"83","50"
"USW00014739","BOSTON, MA US","2009-04-26","10.07","0.00","0.0",,"87","52"
"USW00014739","BOSTON, MA US","2009-04-27","8.28","0.00","0.0",,"64","50"
"USW00014739","BOSTON, MA US","2009-04-28","15.43","0.00","0.0",,"93","59"
"USW00014739","BOSTON, MA US","2009-04-29","12.08","0.00","0.0",,"59","48"
"USW00014739","BOSTON, MA US","2009-04-30","10.96","0.00","0.0",,"70","46"
"USW00014739","BOSTON, MA US","2009-05-01","17.22","0.01","0.0",,"68","55"
"USW00014739","BOSTON, MA US","2009-05-02","9.84","0.00","0.0",,"70","58"
"USW00014739","BOSTON, MA US","2009-05-03","7.61","0.00","0.0",,"62","50"
"USW00014739","BOSTON, MA US","2009-05-04","6.49","0.01","0.0",,"64","52"
"USW00014739","BOSTON, MA US","2009-05-05","13.87","0.57","0.0",,"54","47"
"USW00014739","BOSTON, MA US","2009-05-06","7.83","0.29","0.0",,"61","45"
"USW00014739","BOSTON, MA US","2009-05-07","8.95","0.46","0.0",,"71","48"
"USW00014739","BOSTON, MA US","2009-05-08","9.84","0.00","0.0",,"76","56"
"USW00014739","BOSTON, MA US","2009-05-09","8.50","0.19","0.0",,"72","56"
"USW00014739","BOSTON, MA US","2009-05-10","18.79","0.00","0.0",,"68","52"
"USW00014739","BOSTON, MA US","2009-05-11","10.96","0.00","0.0",,"59","47"
"USW00014739","BOSTON, MA US","2009-05-12","5.82","0.00","0.0",,"59","47"
"USW00014739","BOSTON, MA US","2009-05-13","10.29","0.00","0.0",,"69","49"
"USW00014739","BOSTON, MA US","2009-05-14","15.66","0.06","0.0",,"64","49"
"USW00014739","BOSTON, MA US","2009-05-15","9.40","0.00","0.0",,"70","57"
"USW00014739","BOSTON, MA US","2009-05-16","10.07","0.00","0.0",,"66","52"
"USW00014739","BOSTON, MA US","2009-05-17","12.75","0.13","0.0",,"65","53"
"USW00014739","BOSTON, MA US","2009-05-18","7.83","0.00","0.0",,"53","46"
"USW00014739","BOSTON, MA US","2009-05-19","10.74","0.00","0.0",,"65","46"
"USW00014739","BOSTON, MA US","2009-05-20","9.84","0.00","0.0",,"80","52"
"USW00014739","BOSTON, MA US","2009-05-21","14.76","0.00","0.0",,"92","59"
"USW00014739","BOSTON, MA US","2009-05-22","10.29","0.00","0.0",,"89","59"
"USW00014739","BOSTON, MA US","2009-05-23","8.50","0.00","0.0",,"69","51"
"USW00014739","BOSTON, MA US","2009-05-24","6.04","0.51","0.0",,"81","51"
"USW00014739","BOSTON, MA US","2009-05-25","10.07","0.00","0.0",,"78","55"
"USW00014739","BOSTON, MA US","2009-05-26","11.18","0.00","0.0",,"55","49"
"USW00014739","BOSTON, MA US","2009-05-27","8.28","0.16","0.0",,"52","46"
"USW00014739","BOSTON, MA US","2009-05-28","10.29","0.00","0.0",,"51","48"
"USW00014739","BOSTON, MA US","2009-05-29","4.92","0.13","0.0",,"59","50"
"USW00014739","BOSTON, MA US","2009-05-30","7.83","0.14","0.0",,"78","55"
"USW00014739","BOSTON, MA US","2009-05-31","12.97","0.03","0.0",,"80","51"
"USW00014739","BOSTON, MA US","2009-06-01","12.53","0.00","0.0",,"71","48"
"USW00014739","BOSTON, MA US","2009-06-02","9.17","0.00","0.0",,"79","56"
"USW00014739","BOSTON, MA US","2009-06-03","8.95","0.00","0.0",,"71","58"
"USW00014739","BOSTON, MA US","2009-06-04","8.95","0.00","0.0",,"71","58"
"USW00014739","BOSTON, MA US","2009-06-05","8.28","0.01","0.0",,"64","54"
"USW00014739","BOSTON, MA US","2009-06-06","9.84","0.00","0.0",,"68","54"
"USW00014739","BOSTON, MA US","2009-06-07","8.05","0.00","0.0",,"83","60"
"USW00014739","BOSTON, MA US","2009-06-08","8.28","0.00","0.0",,"67","61"
"USW00014739","BOSTON, MA US","2009-06-09","9.62","0.10","0.0",,"62","53"
"USW00014739","BOSTON, MA US","2009-06-10","6.71","0.00","0.0",,"60","54"
"USW00014739","BOSTON, MA US","2009-06-11","7.38","0.20","0.0",,"58","55"
"USW00014739","BOSTON, MA US","2009-06-12","4.92","0.56","0.0",,"74","54"
"USW00014739","BOSTON, MA US","2009-06-13","8.28","0.00","0.0",,"69","61"
"USW00014739","BOSTON, MA US","2009-06-14","7.38","0.20","0.0",,"63","57"
"USW00014739","BOSTON, MA US","2009-06-15","7.61","0.00","0.0",,"62","56"
"USW00014739","BOSTON, MA US","2009-06-16","7.16","0.00","0.0",,"62","54"
"USW00014739","BOSTON, MA US","2009-06-17","8.50","0.00","0.0",,"75","53"
"USW00014739","BOSTON, MA US","2009-06-18","8.50","0.43","0.0",,"68","56"
"USW00014739","BOSTON, MA US","2009-06-19","5.82","0.50","0.0",,"72","62"
"USW00014739","BOSTON, MA US","2009-06-20","9.17","0.00","0.0",,"75","61"
"USW00014739","BOSTON, MA US","2009-06-21","17.45","0.04","0.0",,"64","60"
"USW00014739","BOSTON, MA US","2009-06-22","18.79","0.39","0.0",,"64","61"
"USW00014739","BOSTON, MA US","2009-06-23","12.75","0.02","0.0",,"67","58"
"USW00014739","BOSTON, MA US","2009-06-24","9.62","0.14","0.0",,"64","56"
"USW00014739","BOSTON, MA US","2009-06-25","4.92","0.05","0.0",,"74","60"
"USW00014739","BOSTON, MA US","2009-06-26","9.84","0.03","0.0",,"84","66"
"USW00014739","BOSTON, MA US","2009-06-27","8.72","0.00","0.0",,"77","59"
"USW00014739","BOSTON, MA US","2009-06-28","9.62","0.03","0.0",,"68","59"
"USW00014739","BOSTON, MA US","2009-06-29","6.04","0.45","0.0",,"75","61"
"USW00014739","BOSTON, MA US","2009-06-30","7.83","0.07","0.0",,"65","59"
"USW00014739","BOSTON, MA US","2009-07-01","8.28","0.61","0.0",,"63","58"
"USW00014739","BOSTON, MA US","2009-07-02","8.72","0.85","0.0",,"65","58"
"USW00014739","BOSTON, MA US","2009-07-03","7.38","0.00","0.0",,"75","59"
"USW00014739","BOSTON, MA US","2009-07-04","14.76","0.00","0.0",,"80","65"
"USW00014739","BOSTON, MA US","2009-07-05","11.86","0.00","0.0",,"81","61"
"USW00014739","BOSTON, MA US","2009-07-06","7.16","0.00","0.0",,"75","61"
"USW00014739","BOSTON, MA US","2009-07-07","8.05","0.69","0.0",,"66","61"
"USW00014739","BOSTON, MA US","2009-07-08","10.51","0.02","0.0",,"66","59"
"USW00014739","BOSTON, MA US","2009-07-09","8.28","0.00","0.0",,"65","58"
"USW00014739","BOSTON, MA US","2009-07-10","5.59","0.00","0.0",,"73","58"
"USW00014739","BOSTON, MA US","2009-07-11","12.53","0.36","0.0",,"79","59"
"USW00014739","BOSTON, MA US","2009-07-12","12.08","0.28","0.0",,"82","63"
"USW00014739","BOSTON, MA US","2009-07-13","11.86","0.00","0.0",,"78","62"
"USW00014739","BOSTON, MA US","2009-07-14","9.62","0.00","0.0",,"76","60"
"USW00014739","BOSTON, MA US","2009-07-15","10.51","0.00","0.0",,"82","62"
"USW00014739","BOSTON, MA US","2009-07-16","10.29","0.00","0.0",,"81","65"
"USW00014739","BOSTON, MA US","2009-07-17","6.04","0.00","0.0",,"85","68"
"USW00014739","BOSTON, MA US","2009-07-18","7.38","0.24","0.0",,"85","67"
"USW00014739","BOSTON, MA US","2009-07-19","10.07","0.00","0.0",,"83","69"
"USW00014739","BOSTON, MA US","2009-07-20","5.82","0.00","0.0",,"76","64"
"USW00014739","BOSTON, MA US","2009-07-21","8.05","0.52","0.0",,"67","63"
"USW00014739","BOSTON, MA US","2009-07-22","4.92","0.00","0.0",,"78","63"
"USW00014739","BOSTON, MA US","2009-07-23","10.29","0.43","0.0",,"72","62"
"USW00014739","BOSTON, MA US","2009-07-24","15.66","1.93","0.0",,"73","62"
"USW00014739","BOSTON, MA US","2009-07-25","9.40","0.00","0.0",,"85","63"
"USW00014739","BOSTON, MA US","2009-07-26","11.41","0.02","0.0",,"86","70"
"USW00014739","BOSTON, MA US","2009-07-27","11.41","0.00","0.0",,"87","72"
"USW00014739","BOSTON, MA US","2009-07-28","8.95","0.00","0.0",,"86","70"
"USW00014739","BOSTON, MA US","2009-07-29","10.51","0.00","0.0",,"83","71"
"USW00014739","BOSTON, MA US","2009-07-30","8.95","0.51","0.0",,"86","73"
"USW00014739","BOSTON, MA US","2009-07-31","7.83","0.44","0.0",,"81","67"
"USW00014739","BOSTON, MA US","2009-08-01","8.05","0.00","0.0",,"79","68"
"USW00014739","BOSTON, MA US","2009-08-02","7.83","0.00","0.0",,"78","66"
"USW00014739","BOSTON, MA US","2009-08-03","6.93","0.00","0.0",,"82","68"
"USW00014739","BOSTON, MA US","2009-08-04","7.61","0.00","0.0",,"83","68"
"USW00014739","BOSTON, MA US","2009-08-05","12.08","0.00","0.0",,"89","72"
"USW00014739","BOSTON, MA US","2009-08-06","8.05","0.00","0.0",,"77","66"
"USW00014739","BOSTON, MA US","2009-08-07","11.41","0.00","0.0",,"82","65"
"USW00014739","BOSTON, MA US","2009-08-08","8.50","0.00","0.0",,"74","62"
"USW00014739","BOSTON, MA US","2009-08-09","8.95","0.00","0.0",,"76","59"
"USW00014739","BOSTON, MA US","2009-08-10","9.17","0.01","0.0",,"89","69"
"USW00014739","BOSTON, MA US","2009-08-11","7.61","0.05","0.0",,"85","66"
"USW00014739","BOSTON, MA US","2009-08-12","6.93","0.00","0.0",,"70","66"
"USW00014739","BOSTON, MA US","2009-08-13","9.40","0.09","0.0",,"70","63"
"USW00014739","BOSTON, MA US","2009-08-14","6.71","0.00","0.0",,"80","60"
"USW00014739","BOSTON, MA US","2009-08-15","6.93","0.00","0.0",,"87","66"
"USW00014739","BOSTON, MA US","2009-08-16","7.83","0.00","0.0",,"87","71"
"USW00014739","BOSTON, MA US","2009-08-17","8.95","0.00","0.0",,"94","72"
"USW00014739","BOSTON, MA US","2009-08-18","10.74","0.00","0.0",,"95","72"
"USW00014739","BOSTON, MA US","2009-08-19","8.50","0.00","0.0",,"91","74"
"USW00014739","BOSTON, MA US","2009-08-20","6.71","0.28","0.0",,"80","71"
"USW00014739","BOSTON, MA US","2009-08-21","11.41","0.00","0.0",,"90","72"
"USW00014739","BOSTON, MA US","2009-08-22","10.07","0.17","0.0",,"87","72"
"USW00014739","BOSTON, MA US","2009-08-23","9.17","0.13","0.0",,"87","73"
"USW00014739","BOSTON, MA US","2009-08-24","5.82","0.77","0.0",,"78","68"
"USW00014739","BOSTON, MA US","2009-08-25","8.28","0.00","0.0",,"77","68"
"USW00014739","BOSTON, MA US","2009-08-26","13.20","0.00","0.0",,"86","69"
"USW00014739","BOSTON, MA US","2009-08-27","7.61","0.00","0.0",,"74","61"
"USW00014739","BOSTON, MA US","2009-08-28","9.84","0.09","0.0",,"70","59"
"USW00014739","BOSTON, MA US","2009-08-29","12.75","1.65","0.0",,"66","56"
"USW00014739","BOSTON, MA US","2009-08-30","7.38","0.00","0.0",,"72","56"
"USW00014739","BOSTON, MA US","2009-08-31","9.62","0.00","0.0",,"71","60"
"USW00014739","BOSTON, MA US","2009-09-01","7.38","0.00","0.0",,"69","55"
"USW00014739","BOSTON, MA US","2009-09-02","6.93","0.00","0.0",,"73","57"
"USW00014739","BOSTON, MA US","2009-09-03","7.61","0.00","0.0",,"75","58"
"USW00014739","BOSTON, MA US","2009-09-04","3.80","0.00","0.0",,"74","59"
"USW00014739","BOSTON, MA US","2009-09-05","7.61","0.00","0.0",,"76","64"
"USW00014739","BOSTON, MA US","2009-09-06","9.84","0.00","0.0",,"65","57"
"USW00014739","BOSTON, MA US","2009-09-07","6.49","0.00","0.0",,"67","54"
"USW00014739","BOSTON, MA US","2009-09-08","3.58","0.00","0.0",,"73","60"
"USW00014739","BOSTON, MA US","2009-09-09","13.87","0.00","0.0",,"70","57"
"USW00014739","BOSTON, MA US","2009-09-10","12.97","0.00","0.0",,"66","55"
"USW00014739","BOSTON, MA US","2009-09-11","15.43","0.20","0.0",,"64","56"
"USW00014739","BOSTON, MA US","2009-09-12","12.97","2.11","0.0",,"65","61"
"USW00014739","BOSTON, MA US","2009-09-13","8.28","0.00","0.0",,"80","61"
"USW00014739","BOSTON, MA US","2009-09-14","9.17","0.00","0.0",,"76","60"
"USW00014739","BOSTON, MA US","2009-09-15","8.05","0.00","0.0",,"77","61"
"USW00014739","BOSTON, MA US","2009-09-16","15.21","0.00","0.0",,"63","57"
"USW00014739","BOSTON, MA US","2009-09-17","10.07","0.00","0.0",,"61","53"
"USW00014739","BOSTON, MA US","2009-09-18","14.09","0.00","0.0",,"74","51"
"USW00014739","BOSTON, MA US","2009-09-19","11.86","0.00","0.0",,"67","50"
"USW00014739","BOSTON, MA US","2009-09-20","7.38","0.00","0.0",,"73","49"
"USW00014739","BOSTON, MA US","2009-09-21","6.26","0.00","0.0",,"70","51"
"USW00014739","BOSTON, MA US","2009-09-22","10.74","0.00","0.0",,"76","56"
"USW00014739","BOSTON, MA US","2009-09-23","15.88","0.00","0.0",,"81","65"
"USW00014739","BOSTON, MA US","2009-09-24","8.72","0.00","0.0",,"80","60"
"USW00014739","BOSTON, MA US","2009-09-25","12.97","0.00","0.0",,"66","51"
"USW00014739","BOSTON, MA US","2009-09-26","9.84","0.00","0.0",,"60","46"
"USW00014739","BOSTON, MA US","2009-09-27","11.41","0.27","0.0",,"67","53"
"USW00014739","BOSTON, MA US","2009-09-28","13.42","0.40","0.0",,"75","58"
"USW00014739","BOSTON, MA US","2009-09-29","14.76","0.11","0.0",,"69","57"
"USW00014739","BOSTON, MA US","2009-09-30","10.74","0.00","0.0",,"61","48"
"USW00014739","BOSTON, MA US","2009-10-01","10.51","0.00","0.0",,"57","45"
"USW00014739","BOSTON, MA US","2009-10-02","7.61","0.00","0.0",,"61","45"
"USW00014739","BOSTON, MA US","2009-10-03","7.38","1.18","0.0",,"63","54"
"USW00014739","BOSTON, MA US","2009-10-04","2.91","0.00","0.0",,"69","54"
"USW00014739","BOSTON, MA US","2009-10-05","12.53","0.00","0.0",,"67","54"
"USW00014739","BOSTON, MA US","2009-10-06","10.51","0.00","0.0",,"67","50"
"USW00014739","BOSTON, MA US","2009-10-07","16.55","0.46","0.0",,"69","54"
"USW00014739","BOSTON, MA US","2009-10-08","12.75","0.00","0.0",,"63","50"
"USW00014739","BOSTON, MA US","2009-10-09","5.59","0.09","0.0",,"61","50"
"USW00014739","BOSTON, MA US","2009-10-10","10.07","0.27","0.0",,"65","47"
"USW00014739","BOSTON, MA US","2009-10-11","11.63","0.00","0.0",,"61","41"
"USW00014739","BOSTON, MA US","2009-10-12","8.72","0.00","0.0",,"54","42"
"USW00014739","BOSTON, MA US","2009-10-13","10.29","0.31","0.0",,"53","40"
"USW00014739","BOSTON, MA US","2009-10-14","9.17","0.00","0.0",,"52","38"
"USW00014739","BOSTON, MA US","2009-10-15","10.51","0.02","0.0",,"43","36"
"USW00014739","BOSTON, MA US","2009-10-16","17.00","0.09","0.0",,"45","36"
"USW00014739","BOSTON, MA US","2009-10-17","15.21","0.00","0.0",,"49","36"
"USW00014739","BOSTON, MA US","2009-10-18","17.22","0.93","0.1",,"49","34"
"USW00014739","BOSTON, MA US","2009-10-19","8.95","0.00","0.0",,"54","37"
"USW00014739","BOSTON, MA US","2009-10-20","6.93","0.00","0.0",,"65","37"
"USW00014739","BOSTON, MA US","2009-10-21","6.71","0.00","0.0",,"68","52"
"USW00014739","BOSTON, MA US","2009-10-22","7.38","0.00","0.0",,"67","49"
"USW00014739","BOSTON, MA US","2009-10-23","12.53","0.00","0.0",,"57","40"
"USW00014739","BOSTON, MA US","2009-10-24","11.86","1.10","0.0",,"69","46"
"USW00014739","BOSTON, MA US","2009-10-25","11.86","0.03","0.0",,"65","49"
"USW00014739","BOSTON, MA US","2009-10-26","6.93","0.00","0.0",,"57","45"
"USW00014739","BOSTON, MA US","2009-10-27","6.93","0.00","0.0",,"52","43"
"USW00014739","BOSTON, MA US","2009-10-28","18.34","0.66","0.0",,"51","47"
"USW00014739","BOSTON, MA US","2009-10-29","8.72","0.00","0.0",,"49","42"
"USW00014739","BOSTON, MA US","2009-10-30","5.82","0.00","0.0",,"55","46"
"USW00014739","BOSTON, MA US","2009-10-31","17.00","0.03","0.0",,"73","46"
"USW00014739","BOSTON, MA US","2009-11-01","9.62","0.00","0.0",,"60","45"
"USW00014739","BOSTON, MA US","2009-11-02","13.20","0.00","0.0",,"52","42"
"USW00014739","BOSTON, MA US","2009-11-03","8.50","0.00","0.0",,"58","40"
"USW00014739","BOSTON, MA US","2009-11-04","8.28","0.00","0.0",,"51","41"
"USW00014739","BOSTON, MA US","2009-11-05","6.26","0.03","0.0",,"47","38"
"USW00014739","BOSTON, MA US","2009-11-06","13.42","0.00","0.0",,"50","36"
"USW00014739","BOSTON, MA US","2009-11-07","8.05","0.00","0.0",,"50","35"
"USW00014739","BOSTON, MA US","2009-11-08","8.05","0.00","0.0",,"68","44"
"USW00014739","BOSTON, MA US","2009-11-09","9.40","0.00","0.0",,"69","40"
"USW00014739","BOSTON, MA US","2009-11-10","6.93","0.00","0.0",,"65","53"
"USW00014739","BOSTON, MA US","2009-11-11","12.08","0.00","0.0",,"53","44"
"USW00014739","BOSTON, MA US","2009-11-12","14.54","0.00","0.0",,"52","42"
"USW00014739","BOSTON, MA US","2009-11-13","19.24","0.00","0.0",,"52","46"
"USW00014739","BOSTON, MA US","2009-11-14","13.65","1.49","0.0",,"55","52"
"USW00014739","BOSTON, MA US","2009-11-15","4.03","0.09","0.0",,"64","54"
"USW00014739","BOSTON, MA US","2009-11-16","12.30","0.00","0.0",,"59","45"
"USW00014739","BOSTON, MA US","2009-11-17","8.50","0.00","0.0",,"49","40"
"USW00014739","BOSTON, MA US","2009-11-18","5.59","0.00","0.0",,"50","36"
"USW00014739","BOSTON, MA US","2009-11-19","3.36","0.00","0.0",,"54","36"
"USW00014739","BOSTON, MA US","2009-11-20","11.86","0.42","0.0",,"67","47"
"USW00014739","BOSTON, MA US","2009-11-21","9.17","0.00","0.0",,"58","44"
"USW00014739","BOSTON, MA US","2009-11-22","11.18","0.00","0.0",,"51","41"
"USW00014739","BOSTON, MA US","2009-11-23","14.32","0.10","0.0",,"49","45"
"USW00014739","BOSTON, MA US","2009-11-24","13.20","0.05","0.0",,"49","46"
"USW00014739","BOSTON, MA US","2009-11-25","6.49","0.07","0.0",,"50","46"
"USW00014739","BOSTON, MA US","2009-11-26","5.14","0.00","0.0",,"51","46"
"USW00014739","BOSTON, MA US","2009-11-27","14.76","0.82","0.0",,"47","42"
"USW00014739","BOSTON, MA US","2009-11-28","21.25","0.06","0.0",,"53","42"
"USW00014739","BOSTON, MA US","2009-11-29","9.40","0.00","0.0",,"54","40"
"USW00014739","BOSTON, MA US","2009-11-30","11.18","0.21","0.0",,"56","39"
"USW00014739","BOSTON, MA US","2009-12-01","11.63","0.00","0.0",,"43","33"
"USW00014739","BOSTON, MA US","2009-12-02","7.83","0.07","0.0",,"53","35"
"USW00014739","BOSTON, MA US","2009-12-03","19.24","0.73","0.0",,"69","50"
"USW00014739","BOSTON, MA US","2009-12-04","7.16","0.00","0.0",,"54","44"
"USW00014739","BOSTON, MA US","2009-12-05","13.42","0.35","2.2",,"45","33"
"USW00014739","BOSTON, MA US","2009-12-06","13.42","0.02","0.5",,"37","31"
"USW00014739","BOSTON, MA US","2009-12-07","6.93","0.00","0.0",,"39","28"
"USW00014739","BOSTON, MA US","2009-12-08","9.84","0.00","0.0",,"41","31"
"USW00014739","BOSTON, MA US","2009-12-09","18.34","1.03","0.0",,"48","32"
"USW00014739","BOSTON, MA US","2009-12-10","16.11","0.00","0.0",,"44","31"
"USW00014739","BOSTON, MA US","2009-12-11","20.80","0.00","0.0",,"31","24"
"USW00014739","BOSTON, MA US","2009-12-12","14.32","0.00","0.0",,"33","22"
"USW00014739","BOSTON, MA US","2009-12-13","7.61","0.73","0.0",,"47","25"
"USW00014739","BOSTON, MA US","2009-12-14","8.05","0.00","0.0",,"43","37"
"USW00014739","BOSTON, MA US","2009-12-15","8.28","0.00","0.0",,"48","38"
"USW00014739","BOSTON, MA US","2009-12-16","16.78","0.00","0.0",,"40","27"
"USW00014739","BOSTON, MA US","2009-12-17","19.24","0.00","0.0",,"28","11"
"USW00014739","BOSTON, MA US","2009-12-18","14.09","0.00","0.0",,"28","10"
"USW00014739","BOSTON, MA US","2009-12-19","10.96","0.00","0.0",,"33","17"
"USW00014739","BOSTON, MA US","2009-12-20","20.13","0.55","10.0",,"30","19"
"USW00014739","BOSTON, MA US","2009-12-21","19.46","0.00","0.0",,"32","20"
"USW00014739","BOSTON, MA US","2009-12-22","14.54","0.00","0.0",,"31","20"
"USW00014739","BOSTON, MA US","2009-12-23","12.97","0.00","0.0",,"25","16"
"USW00014739","BOSTON, MA US","2009-12-24","9.17","0.00","0.0",,"40","20"
"USW00014739","BOSTON, MA US","2009-12-25","7.61","0.01","0.3",,"37","27"
"USW00014739","BOSTON, MA US","2009-12-26","15.43","0.00","0.0",,"43","32"
"USW00014739","BOSTON, MA US","2009-12-27","14.76","0.25","0.0",,"54","36"
"USW00014739","BOSTON, MA US","2009-12-28","10.96","0.05","0.0",,"42","30"
"USW00014739","BOSTON, MA US","2009-12-29","23.71","0.00","0.0",,"31","12"
"USW00014739","BOSTON, MA US","2009-12-30","13.65","0.00","0.0",,"29","11"
"USW00014739","BOSTON, MA US","2009-12-31","5.82","0.12","2.2",,"32","24"
"USW00014739","BOSTON, MA US","2010-01-01","7.61","0.00","0.0",,"35","26"
"USW00014739","BOSTON, MA US","2010-01-02","15.43","0.43","6.4",,"30","21"
"USW00014739","BOSTON, MA US","2010-01-03","20.80","0.20","3.7",,"31","17"
"USW00014739","BOSTON, MA US","2010-01-04","15.66","0.00","0.0",,"35","26"
"USW00014739","BOSTON, MA US","2010-01-05","10.07","0.00","0.0",,"34","27"
"USW00014739","BOSTON, MA US","2010-01-06","13.20","0.00","0.0",,"34","24"
"USW00014739","BOSTON, MA US","2010-01-07","13.20","0.00","0.0",,"41","27"
"USW00014739","BOSTON, MA US","2010-01-08","8.28","0.01","0.2",,"29","21"
"USW00014739","BOSTON, MA US","2010-01-09","14.76","0.00","0.0",,"27","13"
"USW00014739","BOSTON, MA US","2010-01-10","11.41","0.00","0.0",,"28","11"
"USW00014739","BOSTON, MA US","2010-01-11","10.51","0.00","0.0",,"36","17"
"USW00014739","BOSTON, MA US","2010-01-12","13.42","0.00","0.0",,"34","16"
"USW00014739","BOSTON, MA US","2010-01-13","12.97","0.00","0.0",,"30","14"
"USW00014739","BOSTON, MA US","2010-01-14","6.49","0.00","0.0",,"33","21"
"USW00014739","BOSTON, MA US","2010-01-15","12.08","0.00","0.0",,"46","31"
"USW00014739","BOSTON, MA US","2010-01-16","10.51","0.00","0.0",,"48","32"
"USW00014739","BOSTON, MA US","2010-01-17","9.17","0.43","0.0",,"41","31"
"USW00014739","BOSTON, MA US","2010-01-18","18.79","0.71","1.9",,"34","31"
"USW00014739","BOSTON, MA US","2010-01-19","4.03","0.30","0.8",,"36","31"
"USW00014739","BOSTON, MA US","2010-01-20","9.17","0.00","0.0",,"37","31"
"USW00014739","BOSTON, MA US","2010-01-21","9.62","0.00","0.0",,"41","28"
"USW00014739","BOSTON, MA US","2010-01-22","9.84","0.00","0.0",,"37","25"
"USW00014739","BOSTON, MA US","2010-01-23","6.49","0.00","0.0",,"33","23"
"USW00014739","BOSTON, MA US","2010-01-24","5.59","0.00","0.0",,"41","25"
"USW00014739","BOSTON, MA US","2010-01-25","17.00","0.81","0.0",,"57","37"
"USW00014739","BOSTON, MA US","2010-01-26","13.42","0.00","0.0",,"52","35"
"USW00014739","BOSTON, MA US","2010-01-27","11.18","0.00","0.0",,"43","32"
"USW00014739","BOSTON, MA US","2010-01-28","13.42","0.02","0.2",,"37","20"
"USW00014739","BOSTON, MA US","2010-01-29","24.61","0.00","0.0",,"21","10"
"USW00014739","BOSTON, MA US","2010-01-30","11.41","0.00","0.0",,"22","6"
"USW00014739","BOSTON, MA US","2010-01-31","11.86","0.00","0.0",,"29","13"
"USW00014739","BOSTON, MA US","2010-02-01","15.21","0.00","0.0",,"35","22"
"USW00014739","BOSTON, MA US","2010-02-02","7.38","0.00","0.0",,"31","24"
"USW00014739","BOSTON, MA US","2010-02-03","5.59","0.02","0.4",,"33","25"
"USW00014739","BOSTON, MA US","2010-02-04","12.75","0.00","0.0",,"34","25"
"USW00014739","BOSTON, MA US","2010-02-05","10.29","0.00","0.0",,"35","22"
"USW00014739","BOSTON, MA US","2010-02-06","13.65","0.00","0.0",,"25","18"
"USW00014739","BOSTON, MA US","2010-02-07","16.55","0.00","0.0",,"34","14"
"USW00014739","BOSTON, MA US","2010-02-08","15.88","0.00","0.0",,"33","22"
"USW00014739","BOSTON, MA US","2010-02-09","10.51","0.00","0.0",,"41","23"
"USW00014739","BOSTON, MA US","2010-02-10","15.21","0.20","1.2",,"36","29"
"USW00014739","BOSTON, MA US","2010-02-11","15.66","0.00","0.0",,"40","29"
"USW00014739","BOSTON, MA US","2010-02-12","13.42","0.00","0.0",,"39","25"
"USW00014739","BOSTON, MA US","2010-02-13","12.08","0.00","0.0",,"38","23"
"USW00014739","BOSTON, MA US","2010-02-14","17.45","0.00","0.0",,"41","27"
"USW00014739","BOSTON, MA US","2010-02-15","13.20","0.00","0.0",,"40","30"
"USW00014739","BOSTON, MA US","2010-02-16","12.08","0.65","5.3",,"34","30"
"USW00014739","BOSTON, MA US","2010-02-17","12.97","0.00","0.0",,"37","28"
"USW00014739","BOSTON, MA US","2010-02-18","15.43","0.00","0.0",,"46","33"
"USW00014739","BOSTON, MA US","2010-02-19","17.45","0.00","0.0",,"43","31"
"USW00014739","BOSTON, MA US","2010-02-20","14.09","0.00","0.0",,"50","34"
"USW00014739","BOSTON, MA US","2010-02-21","14.09","0.00","0.0",,"42","32"
"USW00014739","BOSTON, MA US","2010-02-22","10.07","0.00","0.0",,"46","30"
"USW00014739","BOSTON, MA US","2010-02-23","13.42","0.00","0.0",,"40","33"
"USW00014739","BOSTON, MA US","2010-02-24","17.00","1.12","0.0",,"42","36"
"USW00014739","BOSTON, MA US","2010-02-25","17.22","1.28","0.0",,"45","37"
"USW00014739","BOSTON, MA US","2010-02-26","17.45","0.03","0.0",,"44","34"
"USW00014739","BOSTON, MA US","2010-02-27","7.61","0.04","0.1",,"40","31"
"USW00014739","BOSTON, MA US","2010-02-28","8.50","0.00","0.0",,"38","29"
"USW00014739","BOSTON, MA US","2010-03-01","19.69","0.31","0.2",,"48","34"
"USW00014739","BOSTON, MA US","2010-03-02","8.50","0.00","0.0",,"43","36"
"USW00014739","BOSTON, MA US","2010-03-03","17.45","0.02","0.0",,"38","34"
"USW00014739","BOSTON, MA US","2010-03-04","13.42","0.06","0.0",,"36","33"
"USW00014739","BOSTON, MA US","2010-03-05","12.30","0.00","0.0",,"42","31"
